Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Australia,AUS,Government Effectiveness: Estimate,GE.EST,1.8005645275116,1.61811804771423,1.73217022418976,1.65919864177704,1.77327883243561,1.98494184017181,1.74618124961853,1.70789933204651,1.81895518302917,1.78476786613464,1.70196378231049,1.76339137554169,1.69013810157776,1.61314845085144,1.632453083992,1.60089492797852,1.53325247764587,1.53218841552734,1.49838602542877,1.55598998069763,1.53869080543518,1.57335329055786,1.47172200679779,1.52843272686005,1.58987963199615
Australia,AUS,Government Effectiveness: Percentile Rank,GE.PER.RNK,95.62841796875,89.6174850463867,92.349723815918,90.8108139038086,93.5135116577148,96.0198974609375,94.6078414916992,93.6585388183594,96.1165084838867,95.6310653686523,94.2583694458008,94.7368392944336,94.3127975463867,93.8388595581055,94.3127975463867,92.3076934814453,91.9047622680664,91.4285736083984,91.4285736083984,92.3809509277344,92.3809509277344,92.8571395874023,92.8571395874023,92.9245300292969,93.8679275512695
Australia,AUS,Government Effectiveness: Standard Error,GE.STD.ERR,0.168259218335152,0.205459833145142,0.203009098768234,0.189597606658936,0.197447702288628,0.20749731361866,0.192003473639488,0.201322928071022,0.223921820521355,0.234416022896767,0.21885871887207,0.227385252714157,0.222375243902206,0.219052508473396,0.216085970401764,0.228590488433838,0.227915719151497,0.219010904431343,0.221641167998314,0.221191376447678,0.228575721383095,0.253193914890289,0.246709287166595,0.265472203493118,0.277958631515503
Australia,AUS,Control of Corruption: Estimate,CC.EST,1.8773558139801,1.79812967777252,1.86208832263947,1.76143634319305,1.89528703689575,2.00586891174316,1.94266772270203,1.95081317424774,2.00087285041809,2.0273425579071,2.04176306724548,2.02361083030701,2.03790903091431,1.97750723361969,1.77783310413361,1.84927213191986,1.84130811691284,1.77225196361542,1.75297474861145,1.7674548625946,1.78807365894318,1.63298058509827,1.70738875865936,1.76436710357666,1.78120493888855
Australia,AUS,Control of Corruption: Percentile Rank,CC.PER.RNK,93.5483856201172,92.5133666992188,93.6170196533203,92.0634918212891,93.6507949829102,96.5517272949219,95.6097564697266,95.1219482421875,95.6310653686523,96.1165084838867,96.172248840332,95.2380981445312,96.2085342407227,95.7345962524414,93.8388595581055,95.1923065185547,94.7619018554688,93.3333358764648,92.8571395874023,92.3809509277344,94.7619018554688,93.8095245361328,94.7619018554688,95.2830200195312,95.7547149658203
Australia,AUS,Control of Corruption: Standard Error,CC.STD.ERR,0.210325092077255,0.18862821161747,0.199174165725708,0.15871924161911,0.162804156541824,0.157053679227829,0.150299474596977,0.160342708230019,0.173395961523056,0.16532900929451,0.146569222211838,0.147419169545174,0.154988586902618,0.140582039952278,0.137990221381187,0.132062301039696,0.132640734314919,0.140845343470573,0.128920748829842,0.138439044356346,0.14787845313549,0.150992795825005,0.162155628204346,0.162904232740402,0.171703010797501
Australia,AUS,Regulatory Quality: Estimate,RQ.EST,1.3675971031189,1.43221116065979,1.57561349868774,1.42115557193756,1.57526314258575,1.71121954917908,1.59951293468475,1.62376224994659,1.68421590328217,1.76601755619049,1.81692755222321,1.69597673416138,1.85212278366089,1.77889716625214,1.79121994972229,1.85737347602844,1.77741026878357,1.88573145866394,1.92300236225128,1.89657723903656,1.86464607715607,1.81394696235657,1.83118271827698,1.89489328861237,1.94220554828644
Australia,AUS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,90.2173919677734,92.3913040161133,94.0217361450195,89.1891860961914,92.9729766845703,96.0198974609375,94.1176452636719,95.0980377197266,95.6310653686523,96.6019439697266,99.0430603027344,96.6507186889648,98.1042633056641,97.1563949584961,97.1563949584961,98.0769195556641,96.1904754638672,97.6190490722656,98.0952377319336,98.0952377319336,98.5714263916016,98.0952377319336,98.5714263916016,99.5283050537109,99.5283050537109
Australia,AUS,Regulatory Quality: Standard Error,RQ.STD.ERR,0.277094334363937,0.271897494792938,0.234316274523735,0.226819545030594,0.198074474930763,0.212868943810463,0.172733083367348,0.215663254261017,0.232354000210762,0.239074289798737,0.223585292696953,0.235530734062195,0.218365117907524,0.225645676255226,0.222408786416054,0.228099748492241,0.218712881207466,0.227201536297798,0.220852062106133,0.222046479582787,0.220609843730927,0.233886927366257,0.231103107333183,0.234129175543785,0.237621799111366
Australia,AUS,Rule of Law: Estimate,RL.EST,1.71339905261993,1.7568027973175,1.72206687927246,1.76704657077789,1.84277212619781,1.79539239406586,1.71280241012573,1.75673854351044,1.74388742446899,1.75908350944519,1.73300874233246,1.75771832466125,1.73315370082855,1.75977957248688,1.77010083198547,1.91863083839417,1.79032063484192,1.7166656255722,1.64595770835876,1.67466557025909,1.69461703300476,1.61500358581543,1.63855969905853,1.5088187456131,1.52318394184113
